,marketplace,title,price,sold,city,link,extraction_date
0,tokopedia,VGA Colorful Geforce RTX 2060 NB-V 6GB - 6 GB GDDR6,Rp11.200.000,Terjual 40,Jakarta Pusat,https://www.tokopedia.com/linecomp/vga-colorful-geforce-rtx-2060-nb-v-6gb-6-gb-gddr6?whid=0,2021-10-26
1,tokopedia,VGA ASUS GeForce RTX 2060 / RTX2060 Dual EVO OC - 6GB GDDR6,Rp11.380.000,Terjual 106,Jakarta Barat,https://www.tokopedia.com/chandut/vga-asus-geforce-rtx-2060-rtx2060-dual-evo-oc-6gb-gddr6?whid=0,2021-10-26
2,tokopedia,MSI GeForce RTX 2060 Ventus XS 6GB GDDR6 VGA,Rp6.000.000,Terjual 8,Jakarta Pusat,https://www.tokopedia.com/archive-gemilang51/msi-geforce-rtx-2060-ventus-xs-6gb-gddr6-vga?whid=0,2021-10-26
3,tokopedia,VGA ASUS RTX 2060 STRIX OC 6GB GDDR6 - Hitam,Rp10.000.000,Terjual 2,Kab. Tangerang,https://www.tokopedia.com/quondigital/vga-asus-rtx-2060-strix-oc-6gb-gddr6-hitam?whid=0,2021-10-26
4,tokopedia,Vga Colorful RTX 2060 NB-V 6GB - ColorFul Geforce RTX 2060 6GB NB-V,Rp11.200.000,Terjual 38,Jakarta Pusat,https://www.tokopedia.com/global-link168/vga-colorful-rtx-2060-nb-v-6gb-colorful-geforce-rtx-2060-6gb-nb-v?whid=0,2021-10-26
5,tokopedia,VGA CARD MSI GeForce RTX 2060 Super VENTUS GP OC,Rp14.500.000,Terjual 1,Jakarta Selatan,https://www.tokopedia.com/wiracom/vga-card-msi-geforce-rtx-2060-super-ventus-gp-oc?whid=0,2021-10-26
6,tokopedia,VGA Colorful RTX 2060 NB V 6GB DDR6,Rp11.100.000,Terjual 33,Jakarta Pusat,https://www.tokopedia.com/duniakom1/vga-colorful-rtx-2060-nb-v-6gb-ddr6?whid=0,2021-10-26
7,tokopedia,Custom Paket Mining VGA Bisa pilih RTX 2060 3070 3080 GTX 1660 Super,Rp9.999.999,,Jakarta Utara,https://www.tokopedia.com/mikkigameshop/custom-paket-mining-vga-bisa-pilih-rtx-2060-3070-3080-gtx-1660-super?whid=0,2021-10-26
8,tokopedia,Gigabyte VGA GeForce RTX™ 2060 D6 6G GV-N2060D6-6GD,Rp14.658.000,Terjual 35,Jakarta Utara,https://www.tokopedia.com/indtech/gigabyte-vga-geforce-rtx-2060-d6-6g-gv-n2060d6-6gd?whid=0,2021-10-26
9,tokopedia,PC Editing & Gaming Intel Core i5 9400F vga rtx 2060 6gb,Rp16.080.000,Terjual 3,Kota Bandung,https://www.tokopedia.com/pelitaa/pc-editing-gaming-intel-core-i5-9400f-vga-rtx-2060-6gb?whid=0,2021-10-26
10,tokopedia,VGA GIGABYTE RTX 2060 OC 6GB,Rp10.999.000,Terjual 13,Kota Surabaya,https://www.tokopedia.com/oneitsolution/vga-gigabyte-rtx-2060-oc-6gb?whid=0,2021-10-26
11,tokopedia,VGA GIGABYTE RTX 2060 6GB RTX2060 6GB,Rp11.000.000,Terjual 11,Jakarta Pusat,https://www.tokopedia.com/46comp/vga-gigabyte-rtx-2060-6gb-rtx2060-6gb?whid=0,2021-10-26
12,tokopedia,VGA CARD RTX 2060 VENTUS GP OC,Rp10.800.000,,Jakarta Pusat,https://www.tokopedia.com/rajahdd/vga-card-rtx-2060-ventus-gp-oc?whid=0,2021-10-26
13,tokopedia,VGA MSI RTX 2060 VENTUS XS 6G OC V1,Rp9.599.000,Terjual 2,Jakarta Pusat,https://www.tokopedia.com/queenprocessor/vga-msi-rtx-2060-ventus-xs-6g-oc-v1?whid=0,2021-10-26
14,tokopedia,VGA Colorful RTX 2060 NB 2V 6GB DDR6,Rp10.530.000,Terjual 2,Jakarta Pusat,https://www.tokopedia.com/tpediapc/vga-colorful-rtx-2060-nb-2v-6gb-ddr6?whid=0,2021-10-26
15,tokopedia,vga gigabyte rtx 2060 oc 6gb + Bonus VGA Stand AORUS RGB,Rp9.500.000,,Jakarta Utara,https://www.tokopedia.com/jve-dki/vga-gigabyte-rtx-2060-oc-6gb-bonus-vga-stand-aorus-rgb?whid=0,2021-10-26
16,tokopedia,vga colorful vga nvidia RTX 2060 6gb V2 192bit,Rp11.700.000,Terjual 1,Jakarta Pusat,https://www.tokopedia.com/dilvezt/vga-colorful-vga-nvidia-rtx-2060-6gb-v2-192bit?whid=0,2021-10-26
17,tokopedia,ASUS RTX 2060 Dual Evo OC 6GB GDDR6 - Vga Card,Rp11.950.000,Terjual 7,Jakarta Selatan,https://www.tokopedia.com/starseventeen/asus-rtx-2060-dual-evo-oc-6gb-gddr6-vga-card?whid=0,2021-10-26
18,tokopedia,VGA Colorful Geforce RTX 2060 NB-V 6GB - 6 GB GDDR6,Rp10.900.000,Terjual 12,Jakarta Pusat,https://www.tokopedia.com/jayapc/vga-colorful-geforce-rtx-2060-nb-v-6gb-6-gb-gddr6?whid=0,2021-10-26
19,tokopedia,VGA Gigabyte RTX 2060 6G OC,Rp10.999.000,Terjual 30,Kab. Kendal,https://www.tokopedia.com/komputerpedia/vga-gigabyte-rtx-2060-6g-oc?whid=0,2021-10-26
20,tokopedia,VGA MSI Geforce RTX 2060 6GB Ventus GP OC - 6 GB DDR6,Rp11.000.000,Terjual 15,Jakarta Pusat,https://www.tokopedia.com/jayapc/vga-msi-geforce-rtx-2060-6gb-ventus-gp-oc-6-gb-ddr6?whid=0,2021-10-26
21,tokopedia,VGA ASUS - DUAL-RTX2060-O6G / DUAL RTX 2060 6 GB,Rp11.250.000,Terjual 21,Kota Bandung,https://www.tokopedia.com/gxcompbandung/vga-asus-dual-rtx2060-o6g-dual-rtx-2060-6-gb?whid=0,2021-10-26
22,tokopedia,VGA Card Colorful Geforce RTX2060 RTX 2060 NB-V 6GB GDDR6,Rp10.997.000,Terjual 4,Jakarta Pusat,https://www.tokopedia.com/pt-terranova/vga-card-colorful-geforce-rtx2060-rtx-2060-nb-v-6gb-gddr6?whid=0,2021-10-26
23,tokopedia,Fan Vga Gigabyte Dual Fan AORUS 88/87mm 4pin Universal GTX RX RTX 2060,Rp160.000,Terjual 37,Kota Tangerang Selatan,https://www.tokopedia.com/sinarpratama11/fan-vga-gigabyte-dual-fan-aorus-88-87mm-4pin-universal-gtx-rx-rtx-2060?whid=0,2021-10-26
24,tokopedia,VGA GALAX Geforce RTX 2060 SUPER 8GB DDR6 (1-Click OC),Rp12.900.000,,Jakarta Pusat,https://www.tokopedia.com/bestsellmart/vga-galax-geforce-rtx-2060-super-8gb-ddr6-1-click-oc?whid=0,2021-10-26
25,tokopedia,VGA Colorful RTX 2060 NB 2V 6GB DDR6,Rp10.900.000,Terjual 9,Jakarta Pusat,https://www.tokopedia.com/ezzycom/vga-colorful-rtx-2060-nb-2v-6gb-ddr6?whid=0,2021-10-26
26,tokopedia,VGA MSI RTX2060 VENTUS GP OC 6G / RTX 2060,Rp10.900.000,Terjual 18,Jakarta Pusat,https://www.tokopedia.com/skylake/vga-msi-rtx2060-ventus-gp-oc-6g-rtx-2060?whid=0,2021-10-26
27,tokopedia,VGA ASUS RTX 2060 DUAL OC EVO 6GB DDR6,Rp11.500.000,Terjual 8,Kota Malang,https://www.tokopedia.com/kios-komputer/vga-asus-rtx-2060-dual-oc-evo-6gb-ddr6?whid=0,2021-10-26
28,tokopedia,Vga MSI RTX 2060 VENTUS GP OC 6GB - MSI Geforce RTX 2060 OC 6GB Ventus,Rp11.400.000,Terjual 4,Jakarta Pusat,https://www.tokopedia.com/global-link168/vga-msi-rtx-2060-ventus-gp-oc-6gb-msi-geforce-rtx-2060-oc-6gb-ventus?whid=0,2021-10-26
29,tokopedia,VGA GAMING 2060 RTX EVGA GeForce RTX 2060 KO GAMING 6GB GDDR6,Rp8.600.000,,Jakarta Barat,https://www.tokopedia.com/cellineshop406/vga-gaming-2060-rtx-evga-geforce-rtx-2060-ko-gaming-6gb-gddr6?whid=0,2021-10-26
30,tokopedia,GIGABYTE RTX 2060 6GB DDR6 192BIT (rev 2.0) NVIDIA VGA CARD,Rp11.300.000,,Jakarta Pusat,https://www.tokopedia.com/uoistore/gigabyte-rtx-2060-6gb-ddr6-192bit-rev-2-0-nvidia-vga-card?whid=0,2021-10-26
31,tokopedia,VGA RTX 2060 MSI GAMING Z,Rp10.550.000,,Kota Depok,https://www.tokopedia.com/partpartkomputer/vga-rtx-2060-msi-gaming-z?whid=0,2021-10-26
32,tokopedia,VGA Colorful Igame Rtx 2060 Advanced Oc Nvidia Gpu Graphic Card,Rp6.023.000,,Jakarta Pusat,https://www.tokopedia.com/monyoz/vga-colorful-igame-rtx-2060-advanced-oc-nvidia-gpu-graphic-card?whid=0,2021-10-26
33,tokopedia,Geforce Vga RTX 2060 Super Gaming X,Rp15.000.000,Terjual 1,Kota Depok,https://www.tokopedia.com/supernovadepok/geforce-vga-rtx-2060-super-gaming-x?whid=0,2021-10-26
34,tokopedia,VGA Colorful iGame Geforce RTX 2060 Ultra OC 6GB - 6 GB GDDR6,Rp5.800.000,,Jakarta Pusat,https://www.tokopedia.com/monyoz/vga-colorful-igame-geforce-rtx-2060-ultra-oc-6gb-6-gb-gddr6?whid=0,2021-10-26
35,tokopedia,VGA MSI GeForce RTX 2060 GAMING Z 6G DDR6,Rp8.000.000,,Kab. Tangerang,https://www.tokopedia.com/archive-kissera-1630701415/vga-msi-geforce-rtx-2060-gaming-z-6g-ddr6?whid=0,2021-10-26
36,tokopedia,VGA ZOTAC - GAMING GEFORCE RTX 2060 AMP / GAMING AMP RTX2060 6GB,Rp5.900.000,,Jakarta Barat,https://www.tokopedia.com/dbcomputerm2/vga-zotac-gaming-geforce-rtx-2060-amp-gaming-amp-rtx2060-6gb?whid=0,2021-10-26
37,tokopedia,VGA MSI GeForce RTX 2060 SUPER Ventus GP 8GB OC GDDR6,Rp9.595.200,,Jakarta Selatan,https://www.tokopedia.com/caralisas/vga-msi-geforce-rtx-2060-super-ventus-gp-8gb-oc-gddr6?whid=0,2021-10-26
38,tokopedia,VGA Colorful iGame RTX 2060 Advanced OC 6GB GDDR6 DP HDMI USBC,Rp7.921.000,,Kota Depok,https://www.tokopedia.com/meniy/vga-colorful-igame-rtx-2060-advanced-oc-6gb-gddr6-dp-hdmi-usbc?whid=0,2021-10-26
39,tokopedia,VGA MSI Geforce RTX 2060 Super Ventus 8GB - Super Ventus 8 GB OC DDR6,Rp9.395.100,,Jakarta Barat,https://www.tokopedia.com/bilvastore1499/vga-msi-geforce-rtx-2060-super-ventus-8gb-super-ventus-8-gb-oc-ddr6?whid=0,2021-10-26
40,tokopedia,Pc Rakitan Mining GPU RTX 2060 - 6GB 4 unit VGA,Rp49.900.000,,Jakarta Selatan,https://www.tokopedia.com/starseventeen/pc-rakitan-mining-gpu-rtx-2060-6gb-4-unit-vga?whid=0,2021-10-26
41,tokopedia,VGA Colorful IGame Geforce RTX 2060 Super 8G-V 8GB - 8 GB GDDR6,Rp6.580.000,,Jakarta Pusat,https://www.tokopedia.com/monyoz/vga-colorful-igame-geforce-rtx-2060-super-8g-v-8gb-8-gb-gddr6?whid=0,2021-10-26
42,tokopedia,VGA MSI Geforce RTX 2060 Super Ventus 8GB - Super Ventus 8 GB OC DDR6,Rp14.753.700,,Jakarta Barat,https://www.tokopedia.com/nengnitas1226/vga-msi-geforce-rtx-2060-super-ventus-8gb-super-ventus-8-gb-oc-ddr6?whid=0,2021-10-26
43,tokopedia,Vga ASUS RTX 2060 Dual Evo OC 6GB - Asus Geforce RTX 2060 OC 6GB Dual,Rp11.150.000,Terjual 30,Jakarta Pusat,https://www.tokopedia.com/global-link168/vga-asus-rtx-2060-dual-evo-oc-6gb-asus-geforce-rtx-2060-oc-6gb-dual?whid=0,2021-10-26
44,tokopedia,vga rtx 2060 super,Rp13.000.000,,Jakarta Barat,https://www.tokopedia.com/soes23/vga-rtx-2060-super?whid=0,2021-10-26
45,tokopedia,TERLARIS VGA MSI GeForce RTX 2060 SUPER 8GB DDR6 - Ventus GP OC,Rp8.130.000,,Jakarta Barat,https://www.tokopedia.com/cahyakomp-1/terlaris-vga-msi-geforce-rtx-2060-super-8gb-ddr6-ventus-gp-oc?whid=0,2021-10-26
46,tokopedia,VGA MSI Geforce RTX 2060 6GB Gaming - Gaming Z 6 GB DDR6 Berkualitas,Rp10.938.400,,Jakarta Barat,https://www.tokopedia.com/pitalokas1254/vga-msi-geforce-rtx-2060-6gb-gaming-gaming-z-6-gb-ddr6-berkualitas?whid=0,2021-10-26
47,tokopedia,VGA COLORFUL RTX2060 NB-V 6G / RTX 2060,Rp10.850.000,Terjual 4,Jakarta Pusat,https://www.tokopedia.com/skylake/vga-colorful-rtx2060-nb-v-6g-rtx-2060?whid=0,2021-10-26
48,tokopedia,VGA ASUS GEFORCE RTX 2060 DUAL OC 6GB GDDR6 AUTO EXTREME |RTX2060,Rp11.300.000,Terjual 3,Jakarta Pusat,https://www.tokopedia.com/tokockr/vga-asus-geforce-rtx-2060-dual-oc-6gb-gddr6-auto-extreme-rtx2060?whid=0,2021-10-26
49,tokopedia,VGA COLORFUL RTX 2060 6GB NB 6G-V,Rp11.500.000,,Jakarta Pusat,https://www.tokopedia.com/46comp/vga-colorful-rtx-2060-6gb-nb-6g-v?whid=0,2021-10-26
50,tokopedia,VGA ASUS ROG Strix RTX2060S Evo 8GB - RTX 2060 Super Evo OC 8 GB GDDR,Rp10.790.000,,Jakarta Barat,https://www.tokopedia.com/wandirastore1495/vga-asus-rog-strix-rtx2060s-evo-8gb-rtx-2060-super-evo-oc-8-gb-gddr?whid=0,2021-10-26
51,tokopedia,Colorful GeForce RTX 2060 NB-V 6GB GDDR6 - VGA RTX2060 DDR6,Rp11.600.000,Terjual 1,Jakarta Pusat,https://www.tokopedia.com/dilvezt/colorful-geforce-rtx-2060-nb-v-6gb-gddr6-vga-rtx2060-ddr6?whid=0,2021-10-26
52,tokopedia,VGA Gigabyte GeForce RTX 2060 SUPER 8GB DDR6 Aorus - GV-N206SAORUS-8GC,Rp17.746.000,,Jakarta Pusat,https://www.tokopedia.com/bestsellmart/vga-gigabyte-geforce-rtx-2060-super-8gb-ddr6-aorus-gv-n206saorus-8gc?whid=0,2021-10-26
53,tokopedia,MSI RTX 2060 SUPER VENTUS OC 8GB GDDR6 8G RTX2060S VGA NVIDIA,Rp13.980.000,,Kota Medan,https://www.tokopedia.com/vincent888/msi-rtx-2060-super-ventus-oc-8gb-gddr6-8g-rtx2060s-vga-nvidia?whid=0,2021-10-26
54,tokopedia,VGA GIGABYTE NVIDIA RTX 2060 - 6GB REV 2.0 (GV-N2060D6-6GD),Rp10.800.000,,Jakarta Barat,https://www.tokopedia.com/gudanggaming/vga-gigabyte-nvidia-rtx-2060-6gb-rev-2-0-gv-n2060d6-6gd?whid=0,2021-10-26
55,tokopedia,VGA ASUS GeForce RTX 2060 Dual EVO OC - 6GB GDDR6,Rp11.350.000,Terjual 10,Jakarta Barat,https://www.tokopedia.com/chandut/vga-asus-geforce-rtx-2060-dual-evo-oc-6gb-gddr6?whid=0,2021-10-26
56,tokopedia,Vga ASUS RTX 2060 Dual Evo OC 6GB - Asus Geforce RTX 2060 OC 6GB Dual,Rp12.200.000,,Jakarta Pusat,https://www.tokopedia.com/jetsetjkt/vga-asus-rtx-2060-dual-evo-oc-6gb-asus-geforce-rtx-2060-oc-6gb-dual?whid=0,2021-10-26
57,tokopedia,VGA MSI NVidia GeForce RTX 2060 SUPER Gaming X 8GB GDDR6,Rp10.465.300,,Jakarta Selatan,https://www.tokopedia.com/caralisas/vga-msi-nvidia-geforce-rtx-2060-super-gaming-x-8gb-gddr6?whid=0,2021-10-26
58,tokopedia,Gigabyte VGA GeForce Rtx 2060 D6 6G GV-N2060D6-6GD,Rp10.600.000,Terjual 6,Kota Tangerang,https://www.tokopedia.com/nurbaiti96/gigabyte-vga-geforce-rtx-2060-d6-6g-gv-n2060d6-6gd?whid=0,2021-10-26
59,tokopedia,ALL NEW PC RAKITAN INTEL CORE I5 9400 WITH VGA RTX 2060 6 GB SSD HDD,Rp9.841.000,,Jakarta Selatan,https://www.tokopedia.com/izazcomputer/all-new-pc-rakitan-intel-core-i5-9400-with-vga-rtx-2060-6-gb-ssd-hdd?whid=0,2021-10-26
60,tokopedia,Vga Card Colorful RTX 2060 NB,Rp10.700.000,,Jakarta Utara,https://www.tokopedia.com/qhobby/vga-card-colorful-rtx-2060-nb?whid=0,2021-10-26
61,tokopedia,VGA RTX 2060 VENTUS XS 6G OC,Rp6.050.000,,Jakarta Barat,https://www.tokopedia.com/mecomputer2019/vga-rtx-2060-ventus-xs-6g-oc?whid=0,2021-10-26
62,tokopedia,VGA ASUS DUAL RTX 2060 6GB OC EVO,Rp11.125.000,Terjual 8,Jakarta Pusat,https://www.tokopedia.com/digitalsystem/vga-asus-dual-rtx-2060-6gb-oc-evo?whid=0,2021-10-26
63,tokopedia,GTX 1650 Super For VGA GTX 1660 GB SUPER KE VGA RTX 2060 6GB E98,Rp6.960.000,,Jakarta Barat,https://www.tokopedia.com/encombreshop/gtx-1650-super-for-vga-gtx-1660-gb-super-ke-vga-rtx-2060-6gb-e98?whid=0,2021-10-26
64,tokopedia,VGA PALIT RTX 2060 8GB SUPER DUAL RTX 2060S BUKAN RTX 3060 RTX 3070,Rp17.150.000,Terjual 4,Jakarta Pusat,https://www.tokopedia.com/46comp/vga-palit-rtx-2060-8gb-super-dual-rtx-2060s-bukan-rtx-3060-rtx-3070?whid=0,2021-10-26
65,tokopedia,Vga Colorful Igame Rtx 2060 Advanced Oc Nvidia Gpu Graphic Card,Rp8.734.000,,Jakarta Pusat,https://www.tokopedia.com/fadlioushop/vga-colorful-igame-rtx-2060-advanced-oc-nvidia-gpu-graphic-card?whid=0,2021-10-26
66,tokopedia,"PAKET BUNDLING VGA GIGABYTE RTX 2060 D6 6GB WINDFORCE GDDR6, GIGABYTE",Rp12.300.000,,Jakarta Barat,https://www.tokopedia.com/gadgetsr/paket-bundling-vga-gigabyte-rtx-2060-d6-6gb-windforce-gddr6-gigabyte?whid=0,2021-10-26
67,tokopedia,VGA IGAME COLORFUL RTX 2060 ULTRA OC NOT GALAX ASUS MSI SAPPHIRE,Rp12.999.999,,Kota Bekasi,https://www.tokopedia.com/tokomonyet/vga-igame-colorful-rtx-2060-ultra-oc-not-galax-asus-msi-sapphire?whid=0,2021-10-26
68,tokopedia,ASUS DUAL RTX 2060 6GB EVO OC GDDR6 6G 192BIT RTX2060 VGA NVIDIA - WAJIB PAKET,Rp9.990.000,,Kota Medan,https://www.tokopedia.com/vincent888/asus-dual-rtx-2060-6gb-evo-oc-gddr6-6g-192bit-rtx2060-vga-nvidia-wajib-paket?whid=0,2021-10-26
69,tokopedia,MSI GeForce RTX 2060 6GB DDR6 Ventus GP OC VGA MSI RTX 2060 Ventus GP,Rp11.650.000,,Jakarta Pusat,https://www.tokopedia.com/rakitancom/msi-geforce-rtx-2060-6gb-ddr6-ventus-gp-oc-vga-msi-rtx-2060-ventus-gp?whid=0,2021-10-26
70,tokopedia,VGA PALIT - GEFORCE RTX 2060 SUPER GP / SUPER GP RTX2060 SUPER 8GB,Rp14.976.800,,Jakarta Barat,https://www.tokopedia.com/vianastore1260/vga-palit-geforce-rtx-2060-super-gp-super-gp-rtx2060-super-8gb?whid=0,2021-10-26
71,tokopedia,Pc Gaming Render AMD Ryzen 9 5950x - 32GB - SSD 1TB - VGA RTX 2060 6GB,Rp43.990.000,,Jakarta Selatan,https://www.tokopedia.com/gamingpcstore/pc-gaming-render-amd-ryzen-9-5950x-32gb-ssd-1tb-vga-rtx-2060-6gb?whid=0,2021-10-26
72,tokopedia,VGA ASUS DUAL GeForce RTX 2060 O6G EVO GDDR6 HDMI DVI-D - ASUS RTX2060,Rp11.975.000,Terjual 7,Kota Surabaya,https://www.tokopedia.com/dbclick/vga-asus-dual-geforce-rtx-2060-o6g-evo-gddr6-hdmi-dvi-d-asus-rtx2060?whid=0,2021-10-26
73,tokopedia,PROMO Vga Msi Rtx 2060 Gaming Z 6Gb Ddr6 192 Bit,Rp10.892.000,,Jakarta Pusat,https://www.tokopedia.com/komputer-official1/promo-vga-msi-rtx-2060-gaming-z-6gb-ddr6-192-bit?whid=0,2021-10-26
74,tokopedia,VGA Gigabyte GeForce RTX 2060 OC 6G Rev 2.0 - 6GB GDDR6,Rp10.890.000,Terjual 11,Kota Tasikmalaya,https://www.tokopedia.com/eseskomputer/vga-gigabyte-geforce-rtx-2060-oc-6g-rev-2-0-6gb-gddr6?whid=0,2021-10-26
75,tokopedia,VGA Colorful GeForce RTX 2060 6G V2,Rp5.355.000,,Jakarta Pusat,https://www.tokopedia.com/monyoz/vga-colorful-geforce-rtx-2060-6g-v2?whid=0,2021-10-26
76,tokopedia,vga rtx 2060 igane colorfull,Rp9.950.000,Terjual 1,Kota Depok,https://www.tokopedia.com/partpartkomputer/vga-rtx-2060-igane-colorfull?whid=0,2021-10-26
77,tokopedia,VGA Card MSI GeForce RTX 2060 Gaming Z 6G,Rp12.500.000,Terjual 2,Kota Surabaya,https://www.tokopedia.com/galaxxytech/vga-card-msi-geforce-rtx-2060-gaming-z-6g?whid=0,2021-10-26
78,tokopedia,,,,,https://www.tokopedia.com/mitrateknopop/vga-asus-dual-geforce-rtx-2060-o6g-evo-gddr6-hdmi-dvi-d-asus-dual-rt?whid=0,2021-10-26
79,tokopedia,VGA ASUS ROX STRIX RTX 2060 GAMING OC 6GB EVO V2,Rp9.388.750,,Kota Samarinda,https://www.tokopedia.com/tbox-2/vga-asus-rox-strix-rtx-2060-gaming-oc-6gb-evo-v2?whid=0,2021-10-26
80,tokopedia,VGA Card MSI Geforce RTX 2060 RTX2060 Ventus GP OC 6 GB GDDR6,Rp12.197.000,Terjual 6,Jakarta Pusat,https://www.tokopedia.com/pt-terranova/vga-card-msi-geforce-rtx-2060-rtx2060-ventus-gp-oc-6-gb-gddr6?whid=0,2021-10-26
81,tokopedia,VGA Colorful GeForce RTX 2060 NB-V / RTX2060 6 GB DDR6,Rp11.499.000,Terjual 2,Jakarta Pusat,https://www.tokopedia.com/computeronline/vga-colorful-geforce-rtx-2060-nb-v-rtx2060-6-gb-ddr6?whid=0,2021-10-26
82,tokopedia,VGA Colorful GeForce RTX 2060 NB-V - 6GB GDDR6,Rp10.990.000,Terjual 16,Kota Surabaya,https://www.tokopedia.com/insidecomputer/vga-colorful-geforce-rtx-2060-nb-v-6gb-gddr6?whid=0,2021-10-26
83,tokopedia,VGA GIGABYTE RTX 2060 TI OC EDITION 8GB GDDR6 GAMING BECOME EASY,Rp15.599.900,,Kota Bekasi,https://www.tokopedia.com/tokomonyet/vga-gigabyte-rtx-2060-ti-oc-edition-8gb-gddr6-gaming-become-easy?whid=0,2021-10-26
84,tokopedia,Vga Zotac RTX 2060 6Gb - ASUS RTX2060,Rp10.999.000,Terjual 39,Kota Surabaya,https://www.tokopedia.com/tmob/vga-zotac-rtx-2060-6gb-asus-rtx2060?whid=0,2021-10-26
85,tokopedia,VGA ASUS GeForce RTX 2060 Dual EVO OC - 6GB GDDR6,Rp9.287.250,,Kota Samarinda,https://www.tokopedia.com/tbox-2/vga-asus-geforce-rtx-2060-dual-evo-oc-6gb-gddr6?whid=0,2021-10-26
86,tokopedia,VGA MSI RTX 2060 VENTUS GP OC 6 GB l GDDR6,Rp10.300.000,,Kab. Tangerang,https://www.tokopedia.com/yummydoet/vga-msi-rtx-2060-ventus-gp-oc-6-gb-l-gddr6?whid=0,2021-10-26
87,tokopedia,Zotac rtx 2060 amp 6gb vga card gaming second nego,Rp10.500.000,,Jakarta Barat,https://www.tokopedia.com/streetkicks/zotac-rtx-2060-amp-6gb-vga-card-gaming-second-nego?whid=0,2021-10-26
88,tokopedia,VGA GALAX 1 Click OC GTX 1660Ti No 1080 RTX 2060 RX 5600 5700 XT,Rp9.500.000,,Jakarta Utara,https://www.tokopedia.com/rafaefa/vga-galax-1-click-oc-gtx-1660ti-no-1080-rtx-2060-rx-5600-5700-xt?whid=0,2021-10-26
89,tokopedia,VGA GALAX Nvidia Geforce RTX 2060 6GB DDR6 (1-Click OC),Rp10.500.000,,Jakarta Pusat,https://www.tokopedia.com/pabuaran-indah/vga-galax-nvidia-geforce-rtx-2060-6gb-ddr6-1-click-oc?whid=0,2021-10-26
90,tokopedia,PAKET RIG MINING 6 VGA GEFORCE RTX 2060 OC 6G NON LHR,Rp78.499.000,,Jakarta Pusat,https://www.tokopedia.com/queenprocessor/paket-rig-mining-6-vga-geforce-rtx-2060-oc-6g-non-lhr?whid=0,2021-10-26
91,tokopedia,VGA RTX 2060 SUPER GHOST 8GB GDDR6 256-BIT GAINWARD,Rp14.800.000,Terjual 1,Kota Bandung,https://www.tokopedia.com/viveraos/vga-rtx-2060-super-ghost-8gb-gddr6-256-bit-gainward?whid=0,2021-10-26
92,tokopedia,VGA COLORFUL GeForce RTX 2060 6G V2,Rp11.600.000,Terjual 2,Jakarta Pusat,https://www.tokopedia.com/dilvezt/vga-colorful-geforce-rtx-2060-6g-v2?whid=0,2021-10-26
93,tokopedia,Pc gaming & multitasking ryzen 5 2600 Ram 16 gb vga RTX 2060 6 gb,Rp13.800.000,,Kota Bandung,https://www.tokopedia.com/alyfacom/pc-gaming-multitasking-ryzen-5-2600-ram-16-gb-vga-rtx-2060-6-gb?whid=0,2021-10-26
94,tokopedia,VGA Card Zotac RTX2060 AMP 6Gb - RTX-2060 RTX 2060,Rp6.611.200,,Kota Semarang,https://www.tokopedia.com/wawaastore2/vga-card-zotac-rtx2060-amp-6gb-rtx-2060-rtx-2060?whid=0,2021-10-26
95,tokopedia,VGA PALIT RTX 2060 SUPER DUAL 8GB,Rp15.500.000,,Jakarta Utara,https://www.tokopedia.com/yshop5-1/vga-palit-rtx-2060-super-dual-8gb?whid=0,2021-10-26
96,tokopedia,PROMO Vga Vga Palit Rtx 2060 Super Dual 8Gb,Rp15.000.000,,Jakarta Pusat,https://www.tokopedia.com/komputer-official1/promo-vga-vga-palit-rtx-2060-super-dual-8gb?whid=0,2021-10-26
97,tokopedia,VGA ZOTAC RTX 2060 AMP 6GB GDDR6 192-bit,Rp5.630.000,,Kota Batam,https://www.tokopedia.com/itzone/vga-zotac-rtx-2060-amp-6gb-gddr6-192-bit?whid=0,2021-10-26
98,tokopedia,VGA Gigabyte GeForce RTX 2060 SUPER 8GB DDR6 Aorus - GV-N206SAORUS-8G,Rp14.985.754,,Jakarta Barat,https://www.tokopedia.com/karismajaya55/vga-gigabyte-geforce-rtx-2060-super-8gb-ddr6-aorus-gv-n206saorus-8g?whid=0,2021-10-26
99,tokopedia,Vga Colorful RTX 2060 NB-V 6GB - ColorFul Geforce RTX 2060 6GB NB-V,Rp11.900.000,Terjual 8,Jakarta Pusat,https://www.tokopedia.com/jetsetjkt/vga-colorful-rtx-2060-nb-v-6gb-colorful-geforce-rtx-2060-6gb-nb-v?whid=0,2021-10-26
100,tokopedia,vga colorful iGame GeForce RTX 2060 SUPER Ultra-V TERBARU,Rp9.478.000,,Jakarta Barat,https://www.tokopedia.com/farhan11-1/vga-colorful-igame-geforce-rtx-2060-super-ultra-v-terbaru?whid=0,2021-10-26
101,tokopedia,PC Gaming Editing Ryzen 5 3500 SSD 240GB VGA RTX 2060 6GB Free Game,Rp17.500.000,,Kota Tangerang,https://www.tokopedia.com/maolashop/pc-gaming-editing-ryzen-5-3500-ssd-240gb-vga-rtx-2060-6gb-free-game?whid=0,2021-10-26
